"Gene_symbol"	"score_df_2"	"n_cor"	"is_deg"	"Ssec_norm"	"X"
"pyyb"	1.948866181	0	TRUE	1.77872792134976	NA
"dipk2ab"	1.943061314	2	FALSE	1.77342982591699	NA
"smpdl3a"	1.932271843	0	FALSE	1.76358228814791	NA
"cbln20_ChrAur2"	1.925191249	33	TRUE	1.75711983814989	NA
"tinagl1"	1.912737365	0	FALSE	1.7457531925505	NA
"fgf16"	1.91156158	0	TRUE	1.74468005493367	NA
"alkal1"	1.897835078	0	FALSE	1.73215189234975	NA
"spx"	1.893198843	0	TRUE	1.72792040599895	NA
"tgfb3_ChrAur2"	1.893188449	1	FALSE	1.72791091940711	NA
"tgm2a"	1.878808883	0	FALSE	1.71478670606171	NA
"col4a2"	1.873950557	0	FALSE	1.71035251751071	NA
"tgfb3_ChrAur1"	1.872482204	0	FALSE	1.70901235341685	NA
"lama1"	1.870683824	0	FALSE	1.70737097405978	NA
"olfml3b_ChrAur1"	1.870412669	0	FALSE	1.70712349120323	NA
"gdf11"	1.855460372	0	FALSE	1.69347654693301	NA
"igfbp2a"	1.855300515	0	FALSE	1.69333064563302	NA
"plat"	1.853659536	0	FALSE	1.69183292598756	NA
"emilin2a"	1.842732993	0	FALSE	1.68186028276177	NA
"adamts8a"	1.840067415	0	FALSE	1.67942741278775	NA
"scg5"	1.839751013	0	FALSE	1.67913863304635	NA
"hmgb2b"	1.838888826	131	FALSE	1.67835171596334	NA
"st3gal2"	1.833685024	0	FALSE	1.67360221186459	NA
"nid1a"	1.830499822	0	FALSE	1.67069508166357	NA
"col14a1a"	1.823373241	1	FALSE	1.66419065938355	NA
"mmp2"	1.81868711	0	FALSE	1.65991363301095	NA
"draxina_ChrAur2"	1.799520947	0	FALSE	1.64242069809033	NA
"prss12"	1.795106959	0	TRUE	1.63839205632075	NA
"kcp"	1.791871019	0	FALSE	1.63543861760549	NA
"lamb1a"	1.790701252	0	FALSE	1.63437097261034	NA
"bmp3"	1.78014424	0	FALSE	1.62473559990312	NA
"bmp1a_ChrAur2"	1.762525383	65	FALSE	1.60865488938862	NA
"prl"	1.744922823	0	FALSE	1.59258905312726	NA
"inhbab"	1.736205343	0	TRUE	1.58463261916018	NA
"gpc1b"	1.735760958	0	FALSE	1.58422702948192	NA
"gphb5"	1.724001986	0	FALSE	1.57349462926548	NA
"htra1b"	1.716288623	1	FALSE	1.56645465172912	NA
"spink4"	1.711536898	0	TRUE	1.56211775778819	NA
"b2m_ChrAur2"	1.698421911	0	FALSE	1.55014772424126	NA
"fetub"	1.692064043	0	TRUE	1.54434490543199	NA
"endouc"	1.681035735	3	TRUE	1.53427938140777	NA
"pla2g12a"	1.672757313	1	FALSE	1.52672367517218	NA
"myoc_ChrAur2"	1.667374892	0	FALSE	1.52181114571762	NA
"fbln7"	1.666189329	0	FALSE	1.52072908373144	NA
"bag6"	1.665467038	0	FALSE	1.52006984956669	NA
"adamtsl4"	1.662273404	0	FALSE	1.51715502348896	NA
"col28a1b"	1.660935758	0	FALSE	1.51593415552364	NA
"cbln18_ChrAur2"	1.658794356	0	TRUE	1.51397970038179	NA
"il1fma"	1.639250037	0	TRUE	1.49614162291501	NA
"thbs4b"	1.635884952	0	FALSE	1.49307031370683	NA
"ltbp4"	1.630568264	0	FALSE	1.48821777868575	NA
"fgf8a"	1.61840671	4	FALSE	1.47711794234106	NA
"sema3c"	1.613326216	0	TRUE	1.47248098131205	NA
"bag6l"	1.609597693	2	FALSE	1.46907796265938	NA
"cpe"	1.60761828	0	FALSE	1.46727135469147	NA
"myoc_ChrAur1"	1.601027703	0	FALSE	1.46125614264562	NA
"sostdc1a"	1.597819317	0	FALSE	1.45832785243447	NA
"cbln1"	1.591653999	0	FALSE	1.45270077378868	NA
"mfap5"	1.584009261	0	FALSE	1.44572343021088	NA
"rbp4"	1.579545923	0	FALSE	1.44164974675307	NA
"angptl1a_ChrAur2"	1.579464455	0	FALSE	1.44157539100319	NA
"tgfbi"	1.577819973	1	FALSE	1.44007447417367	NA
"spock3"	1.577726466	0	FALSE	1.43998913044234	NA
"si:ch73-52e5.2"	1.577401932	10	FALSE	1.4396929286339	NA
"matn3a_ChrAur2"	1.568082952	0	FALSE	1.4311875063088	NA
"pdyn"	1.566389313	0	FALSE	1.42964172394193	NA
"cd74a"	1.565879689	0	FALSE	1.42917659070342	NA
"hamp_ChrAur13"	1.558294432	56	FALSE	1.42225353536588	NA
"hbegfa"	1.556931063	0	TRUE	1.42100919004805	NA
"c1qtnf6a"	1.554916963	0	FALSE	1.41917092329515	NA
"kazald3"	1.54453613	0	FALSE	1.40969634895855	NA
"efemp2a"	1.542422561	0	FALSE	1.40776729696378	NA
"col10a1b"	1.533656707	0	TRUE	1.39976671210255	NA
"fgf2"	1.528992948	2	FALSE	1.39551010462861	NA
"asip2b"	1.52589246	0	FALSE	1.39268029279793	NA
"prf1.8"	1.522482761	0	FALSE	1.38956826444328	NA
"nid2a"	1.517367079	0	FALSE	1.38489918736715	NA
"olfml2bb"	1.51713777	0	FALSE	1.38468989730665	NA
"twsg1a"	1.510941254	1	FALSE	1.37903434428216	NA
"mdkb"	1.508095295	0	FALSE	1.37643684077696	NA
"tnn"	1.502872517	0	FALSE	1.37167001730484	NA
"farp1_ChrAur2"	1.502828189	0	FALSE	1.37162955919023	NA
"fgf22"	1.499781067	0	FALSE	1.36884845444636	NA
"ucmaa"	1.497163722	1	FALSE	1.36645960667595	NA
"scube3"	1.491979974	0	FALSE	1.36172840583993	NA
"angpt2a"	1.489025989	0	FALSE	1.3590323071288	NA
"nrg2a"	1.485479654	0	FALSE	1.35579557125414	NA
"sparc"	1.485181465	0	FALSE	1.35552341449689	NA
"metrn"	1.478752184	0	FALSE	1.34965541712468	NA
"bmp6"	1.474105641	0	FALSE	1.34541452267413	NA
"itih3a.1"	1.473533489	1	FALSE	1.34489232020196	NA
"pamr1b"	1.469607301	0	TRUE	1.34130889293119	NA
"lgi3"	1.469523895	0	FALSE	1.34123276837095	NA
"zp3b_ChrAur2"	1.461262997	7	FALSE	1.33369305626999	NA
"fstl1b"	1.445997527	1	FALSE	1.31976027936297	NA
"tnr"	1.444838229	0	FALSE	1.31870218941207	NA
"ltbp3"	1.439763412	0	FALSE	1.31407040977443	NA
"draxina_ChrAur1"	1.432948418	0	FALSE	1.30785037259085	NA
"lpla"	1.429899885	0	FALSE	1.3050679800289	NA
"c7a"	1.422188335	0	FALSE	1.29802965721556	NA
"scube2"	1.421776367	0	FALSE	1.2976536544959	NA
"gdf5"	1.420766913	1	FALSE	1.29673232699141	NA
"ognb"	1.414978132	0	FALSE	1.29144891323234	NA
"pomca_ChrAur1"	1.404013368	0	FALSE	1.28144138574382	NA
"olfml2a"	1.401137501	0	FALSE	1.27881658524143	NA
"c1qtnf12"	1.390114885	0	FALSE	1.26875625629906	NA
"bmp1a_ChrAur1"	1.380292602	0	FALSE	1.25979146990488	NA
"dcn"	1.378566663	0	FALSE	1.25821620736517	NA
"hpse"	1.376831864	0	FALSE	1.25663285831365	NA
"emilin1a_ChrAur2"	1.373078496	12	FALSE	1.25320716365806	NA
"psap"	1.369429128	0	FALSE	1.24987638968283	NA
"vwc2l"	1.368069615	0	FALSE	1.24863556373177	NA
"cd9a_ChrAur1"	1.366453601	1	FALSE	1.24716062961309	NA
"pltp"	1.366364777	0	FALSE	1.24707956005048	NA
"st3gal8"	1.361217294	0	FALSE	1.24238145823823	NA
"col5a1_ChrAur2"	1.3599995	0	FALSE	1.24126997905543	NA
"a2ml_ChrAur1"	1.355207158	2	FALSE	1.23689601402532	NA
"col4a3"	1.3459444	0	FALSE	1.22844190545495	NA
"col11a1a_ChrAur1"	1.345113156	0	FALSE	1.22768323001244	NA
"adamtsl5"	1.332778841	0	FALSE	1.2164257149018	NA
"col11a1b"	1.330809924	0	FALSE	1.21462868662102	NA
"hapln1b"	1.329726554	0	FALSE	1.21363989606837	NA
"loxl5a"	1.329664545	1	FALSE	1.2135833005254	NA
"c6.2"	1.325877656	0	FALSE	1.21012701129168	NA
"col9a3"	1.325665723	0	FALSE	1.2099335802864	NA
"fbln2_ChrAur2"	1.31734093	0	FALSE	1.20233555129245	NA
"proca"	1.317089476	2	FALSE	1.20210604951594	NA
"amh"	1.312297009	0	FALSE	1.19773197039847	NA
"apoc1_ChrAur1"	1.311379111	0	FALSE	1.19689420594985	NA
"ccl19a.2"	1.308647799	0	FALSE	1.19440134062966	NA
"fbln2_ChrAur1"	1.298267035	1	FALSE	1.18492682926928	NA
"fgf18a"	1.290403721	0	FALSE	1.17774999162773	NA
"vtna"	1.2884831	0	FALSE	1.17599704305059	NA
"mmp9"	1.286725203	0	FALSE	1.17439261248104	NA
"qsox1"	1.285338661	0	FALSE	1.17312711719277	NA
"col2a1a"	1.278409959	0	FALSE	1.16680329884841	NA
