"Gene_symbol"	"score_df_2"	"n_cor"	"is_deg"	"Ssec_norm"
"col1a1b"	0.904506659502527	0	FALSE	0.859118114292914
"emilin2a"	0.904477175077608	0	FALSE	0.85909010940951
"bag6"	0.90213001535547	0	FALSE	0.856860731202901
"pxdn"	0.899984821583888	0	FALSE	0.854823184205903
"ntn4_ChrAur1"	0.899932717655571	0	FALSE	0.85477369487581
"gnrh3"	0.89971297289249	0	FALSE	0.85456497700237
"tnfsf10l"	0.899634305555646	0	FALSE	0.854490257227368
"bpifcl"	0.899473436379565	0	FALSE	0.854337460537868
"ccn1"	0.899117975435553	0	FALSE	0.853999836781629
"postnb_ChrAur2"	0.899078920138286	0	FALSE	0.853962741296495
"sema3c"	0.897894156418723	0	FALSE	0.852837429545675
"wnt3"	0.895386327776848	0	FALSE	0.850455444856958
"apoeb_ChrAur1"	0.894408721159037	0	FALSE	0.849526894972675
"ndnfl"	0.893376767208079	0	FALSE	0.848546724928519
"nts"	0.89205274778328	1	FALSE	0.847289145385494
"manf"	0.891810374422135	0	TRUE	0.847058934427073
"ptn"	0.88785639333226	0	FALSE	0.843303365861385
"enpp2"	0.88741869207393	0	FALSE	0.842887628646264
"nxph1_ChrAur1"	0.885524988563963	0	FALSE	0.841088952018048
"agrp"	0.884855810865188	0	TRUE	0.840453353952895
"smpdl3a"	0.884218346753515	0	FALSE	0.839847878072981
"tshba"	0.88341719489743	0	FALSE	0.839086928372245
"fndc5b_ChrAur2"	0.8816367748268	0	FALSE	0.837395850570154
"col2a1a"	0.881523894585281	0	FALSE	0.837288634709202
"twsg1a"	0.880781673640908	0	FALSE	0.8365836587409
"lum"	0.88034966640265	0	FALSE	0.836173329817399
"pdgfab"	0.880269967904996	0	FALSE	0.836097630625694
"wnt3a"	0.877874245899487	0	FALSE	0.833822127012625
"lamc3"	0.876822738501777	1	FALSE	0.832823384722344
"ahsg2"	0.876289852314247	0	FALSE	0.832317238999973
"loxa"	0.873867472861217	0	FALSE	0.830016415621919
"fbln5"	0.873794198869809	0	FALSE	0.829946818551888
"cetp"	0.87361730151795	0	FALSE	0.829778797987577
"gpx3"	0.871436612093485	0	FALSE	0.827707536525295
"col4a3"	0.870920868244974	1	FALSE	0.82721767293177
"vtna"	0.86752811041148	0	FALSE	0.823995165190626
"tfpia"	0.866938235666562	0	FALSE	0.823434890621943
"hapln1a"	0.866759415472643	1	FALSE	0.82326504370464
"igfbp3_ChrAur2"	0.865962374342294	0	FALSE	0.8225079984516
"col4a5_ChrAur1"	0.863819761644009	0	FALSE	0.820472903008496
"mgat5_ChrAur1"	0.863165156508622	0	FALSE	0.819851146249038
"ucn3l"	0.860576883476516	0	FALSE	0.817392753905259
