"","JM","JM_p","JF","JF_p"
"grip1",0.679307370902813,0.000707472724832382,-0.679307370902813,0.000707472724832382
"gripap1",-0.714590649749017,0.000273004444131712,0.714590649749017,0.000273004444131712
"grk1a_ChrAur1",0.0682483131005711,0.768800006434841,-0.0682483131005711,0.768800006434841
"grk1a_ChrAur2",-0.602421426450662,0.00385233372865426,0.602421426450662,0.00385233372865426
"grk3",0.681470945786878,0.000669795779774292,-0.681470945786878,0.000669795779774292
"grk4",0.857970095698811,6.60247599417852e-07,-0.857970095698811,6.60247599417852e-07
"grk5l_ChrAur1",0.501706563343634,0.0204885287214556,-0.501706563343634,0.0204885287214556
"grk6",0.848317817948654,1.18523498672144e-06,-0.848317817948654,1.18523498672144e-06
"grk7a",0.353057012259375,0.116440922197478,-0.353057012259375,0.116440922197478
"grm1a",0.579597221164225,0.00589179853209395,-0.579597221164225,0.00589179853209395
"grm3",-0.04168038889993,0.85763532034136,0.04168038889993,0.85763532034136
"grm4_ChrAur1",0.3318533607098,0.141657434293211,-0.3318533607098,0.141657434293211
"grm6b",0.497362031425474,0.0217883692814205,-0.497362031425474,0.0217883692814205
"grm7",-0.0931663566840256,0.687923608418886,0.0931663566840256,0.687923608418886
"grm8a_ChrAur1",0.439580867281482,0.0461625282937841,-0.439580867281482,0.0461625282937841
"grm8a_ChrAur2",-0.661536760266752,0.00109114022438053,0.661536760266752,0.00109114022438053
"grna.1",0.837764377505552,2.15008274872884e-06,-0.837764377505552,2.15008274872884e-06
"grnaas",0.916030097092701,5.66306408940697e-09,-0.916030097092701,5.66306408940697e-09
"grnb",-0.89745782683312,3.5089223008763e-08,0.89745782683312,3.5089223008763e-08
"grpel1",-0.906869007318017,1.46010249031169e-08,0.906869007318017,1.46010249031169e-08
"grsf1",-0.77248963324484,4.06381992464281e-05,0.77248963324484,4.06381992464281e-05
"grtp1a",0.632851363668493,0.00207720763686133,-0.632851363668493,0.00207720763686133
"grwd1",-0.883628556526956,1.10391820115731e-07,0.883628556526956,1.10391820115731e-07
"grxcr1a",0.315945509228373,0.162945982301156,-0.315945509228373,0.162945982301156
"gsap",0.856182559419036,7.38131609444241e-07,-0.856182559419036,7.38131609444241e-07
"gsdf",0.629813782701079,0.00221562226554701,-0.629813782701079,0.00221562226554701
"gsdmeb",-0.855488646842543,7.70476893082718e-07,0.855488646842543,7.70476893082718e-07
"gse1",-0.560045723418933,0.0082829492983307,0.560045723418933,0.0082829492983307
"gse1a",-0.207726709748478,0.366236062840873,0.207726709748478,0.366236062840873
"gsg1l_ChrAur2",0.62241012267256,0.00258576924158016,-0.62241012267256,0.00258576924158016
"gsk3ab_ChrAur1",-0.753006691205052,8.16282346917604e-05,0.753006691205052,8.16282346917604e-05
"gsk3ab_ChrAur2",-0.69177576481957,0.000512893134383445,0.69177576481957,0.000512893134383445
"gsk3ba",0.914160817021392,6.92871766547198e-09,-0.914160817021392,6.92871766547198e-09
"gskip",0.771998180110644,4.13933537489873e-05,-0.771998180110644,4.13933537489873e-05
"gsna",0.862178645876603,5.04743113329482e-07,-0.862178645876603,5.04743113329482e-07
"gspt1l_ChrAur1",-0.777686332945826,3.33560758379297e-05,0.777686332945826,3.33560758379297e-05
"gspt1l_ChrAur2",0.902798361767258,2.15678539466543e-08,-0.902798361767258,2.15678539466543e-08
"gsr",-0.764374135906977,5.4770414969606e-05,0.764374135906977,5.4770414969606e-05
"gss_ChrAur1",0.886749736094333,8.6346343451083e-08,-0.886749736094333,8.6346343451083e-08
"gsta.1",0.875581339737776,2.0167715111013e-07,-0.875581339737776,2.0167715111013e-07
"gstcd",-0.827932081623613,3.61047576221482e-06,0.827932081623613,3.61047576221482e-06
"gstk1",0.214602370951665,0.350221084466175,-0.214602370951665,0.350221084466175
"gstm.1",-0.566173264295946,0.00746057552327504,0.566173264295946,0.00746057552327504
"gsto1",-0.734164146629897,0.000151338429056079,0.734164146629897,0.000151338429056079
"gstr_ChrAur1",-0.478783257615026,0.02810829778939,0.478783257615026,0.02810829778939
"gstr_ChrAur2",-0.0252033117814081,0.913646192054629,0.0252033117814081,0.913646192054629
"gstt1a",0.358898648354537,0.11010284258325,-0.358898648354537,0.11010284258325
"gstt1b",0.848502348887947,1.17249528818477e-06,-0.848502348887947,1.17249528818477e-06
"gstt2",-0.563390837132217,0.00782525852962491,0.563390837132217,0.00782525852962491
"gstz1",0.855105474007095,7.88866752010303e-07,-0.855105474007095,7.88866752010303e-07
"gsx1",0.347158028998303,0.123104070731016,-0.347158028998303,0.123104070731016
"gtdc1",-0.754632441604717,7.72000979821818e-05,0.754632441604717,7.72000979821818e-05
"gtf2a1",0.886689390323896,8.67632910573625e-08,-0.886689390323896,8.67632910573625e-08
"gtf2a1l",-0.41084821772495,0.0642958454627026,0.41084821772495,0.0642958454627026
"gtf2a2",-0.428849344158221,0.0524017854216715,0.428849344158221,0.0524017854216715
"gtf2b",-0.713057238403787,0.000285346315657163,0.713057238403787,0.000285346315657163
"gtf2e1",-0.951040751297131,3.86769930412575e-11,0.951040751297131,3.86769930412575e-11
"gtf2e2",-0.858412730105367,6.42117510274305e-07,0.858412730105367,6.42117510274305e-07
"gtf2f1",-0.88780865519396,7.93124105516484e-08,0.88780865519396,7.93124105516484e-08
"gtf2f2a",-0.915911259633558,5.73694429852575e-09,0.915911259633558,5.73694429852575e-09
"gtf2f2b",-0.555848748163738,0.00888803271321662,0.555848748163738,0.00888803271321662
"gtf2h1",-0.27398497929578,0.229424832995746,0.27398497929578,0.229424832995746
"gtf2h2",-0.591919172863102,0.00470208373044923,0.591919172863102,0.00470208373044923
"gtf2h3",-0.847356216718867,1.25361129137696e-06,0.847356216718867,1.25361129137696e-06
"gtf2h4",-0.66815621632185,0.000931573269946764,0.66815621632185,0.000931573269946764
"gtf2h5",-0.665123484251938,0.00100202901583891,0.665123484251938,0.00100202901583891
"gtf2ird1",0.170851685686406,0.459015039311365,-0.170851685686406,0.459015039311365
"gtf3aa",-0.836353167674714,2.32091732951523e-06,0.836353167674714,2.32091732951523e-06
"gtf3ab",-0.442776404594901,0.0444203958696402,0.442776404594901,0.0444203958696402
"gtf3c2",0.691335682030221,0.000518885201134117,-0.691335682030221,0.000518885201134117
"gtf3c3",-0.624889319189945,0.00245645050278539,0.624889319189945,0.00245645050278539
"gtf3c4",-0.905474096298539,1.67223102210965e-08,0.905474096298539,1.67223102210965e-08
"gtf3c5",-0.682167147237584,0.00065804145589363,0.682167147237584,0.00065804145589363
"gtf3c6",-0.746939792509993,0.000100150618928126,0.746939792509993,0.000100150618928126
"gtpbp1",-0.652478634912713,0.00134657521822017,0.652478634912713,0.00134657521822017
"gtpbp10",-0.667367975469587,0.000949468022943346,0.667367975469587,0.000949468022943346
"gtpbp1l",-0.728769318568541,0.000178937841605593,0.728769318568541,0.000178937841605593
"gtpbp2b",0.913159897873699,7.7045751872524e-09,-0.913159897873699,7.7045751872524e-09
"gtpbp3",-0.35279643497377,0.11672964258922,0.35279643497377,0.11672964258922
"gtpbp4",-0.688319372592735,0.000561586023355296,0.688319372592735,0.000561586023355296
"gtpbp6",-0.724101874788753,0.000206208303443385,0.724101874788753,0.000206208303443385
"gtpbp8",-0.60136985951801,0.00393118538227123,0.60136985951801,0.00393118538227123
"gtse1",-0.729191321251924,0.000176632981132888,0.729191321251924,0.000176632981132888
"guca1c",-0.823782754929123,4.45044316360099e-06,0.823782754929123,4.45044316360099e-06
"guca1d",0.746608734025906,0.000101258110714691,-0.746608734025906,0.000101258110714691
"gucd1",-0.926852796242868,1.59384013469024e-09,0.926852796242868,1.59384013469024e-09
"gucy1a1",0.687450007060846,0.000574436070109325,-0.687450007060846,0.000574436070109325
"gucy1a2",0.785807573200295,2.42410504908366e-05,-0.785807573200295,2.42410504908366e-05
"gucy1b1",0.807562393846885,9.60187396873977e-06,-0.807562393846885,9.60187396873977e-06
"gucy1b2_ChrAur1",0.323122480265467,0.153083451332465,-0.323122480265467,0.153083451332465
"gucy1b2_ChrAur2",0.591019532553874,0.00478158453803382,-0.591019532553874,0.00478158453803382
"gucy2c",0.490399111757055,0.0240081380930608,-0.490399111757055,0.0240081380930608
"gucy2cb",-0.893319991541078,5.02530003873858e-08,0.893319991541078,5.02530003873858e-08
"gucy2d",-0.200487634554839,0.383542197036532,0.200487634554839,0.383542197036532
"gucy2f",0.508424976024127,0.0186013018514786,-0.508424976024127,0.0186013018514786
"gucy2g",-0.506153629054106,0.0192230302635963,0.506153629054106,0.0192230302635963
"guf1",-0.86206167489427,5.08584658389578e-07,0.86206167489427,5.08584658389578e-07
"guk1a",-0.790805324506242,1.97831503109971e-05,0.790805324506242,1.97831503109971e-05
"gulp1a",0.753839267073195,7.93338188303768e-05,-0.753839267073195,7.93338188303768e-05
"gusb",-0.687849678739113,0.000568497741343648,0.687849678739113,0.000568497741343648
"gvin1l2",0.356796865042518,0.112353721388113,-0.356796865042518,0.112353721388113
"gxylt1a_ChrAur1",-0.659153214408744,0.00115399966872868,0.659153214408744,0.00115399966872868
"gxylt1a_ChrAur2",-0.621075528340564,0.00265771410153461,0.621075528340564,0.00265771410153461
"gxylt2",0.83857468576159,2.05706442901184e-06,-0.83857468576159,2.05706442901184e-06
"gyg1b",-0.845796487130354,1.37190410784689e-06,0.845796487130354,1.37190410784689e-06
"gys1",0.0307222429173284,0.894828635902901,-0.0307222429173284,0.894828635902901
"gzf1",-0.962288872411946,3.3854436322365e-12,0.962288872411946,3.3854436322365e-12
"h1-0",0.383305247900536,0.0863106929922363,-0.383305247900536,0.0863106929922363
"h1m",-0.607988338092268,0.00345650814136826,0.607988338092268,0.00345650814136826
"h2af1al",-0.658342337949035,0.00117607149186868,0.658342337949035,0.00117607149186868
"h2ax",-0.767693733952495,4.85452850911661e-05,0.767693733952495,4.85452850911661e-05
"h2ax1",-0.744773078313802,0.000107592961533726,0.744773078313802,0.000107592961533726
"h2ax2_ChrAur1",0.0945263433101742,0.683593650831762,-0.0945263433101742,0.683593650831762
"h2ax2_ChrAur11",-0.134221029212182,0.561881020918895,0.134221029212182,0.561881020918895
"h2ax2_ChrAur12",-0.366868767502867,0.101864166410064,0.366868767502867,0.101864166410064
"h2ax2_ChrAur13",-0.65154818330217,0.00137546207024801,0.65154818330217,0.00137546207024801
"h2ax2_ChrAur14",-0.19228233898039,0.403702739242744,0.19228233898039,0.403702739242744
"h2ax2_ChrAur15",0.4893179925267,0.0243683710673733,-0.4893179925267,0.0243683710673733
"h2ax2_ChrAur2",-0.516801156594671,0.016446570902422,0.516801156594671,0.016446570902422
"h2ax2_ChrAur3",-0.304572598966801,0.179460657003448,0.304572598966801,0.179460657003448
"h2ax2_ChrAur4",-0.391923413602358,0.0788965388783197,0.391923413602358,0.0788965388783197
"h2ax2_ChrAur6",0.0840937513152794,0.717044342155186,-0.0840937513152794,0.717044342155186
"h2ax2_ChrAur7",-0.441757492624763,0.0449702596140774,0.441757492624763,0.0449702596140774
"h2az2b_ChrAur1",0.337573357900658,0.13450615223561,-0.337573357900658,0.13450615223561
"h2az2b_ChrAur2",-0.794941926771773,1.66515399688323e-05,0.794941926771773,1.66515399688323e-05
"h2bc1_ChrAur1",-0.342103174198774,0.129027601647978,0.342103174198774,0.129027601647978
"h2bc1_ChrAur10",-0.243101434564966,0.288304366191619,0.243101434564966,0.288304366191619
"h2bc1_ChrAur11",-0.637277168756536,0.00188859316868119,0.637277168756536,0.00188859316868119
"h2bc1_ChrAur12",-0.403319761959707,0.0698359065186841,0.403319761959707,0.0698359065186841
"h2bc1_ChrAur13",-0.319927105476202,0.157421640436529,0.319927105476202,0.157421640436529
"h2bc1_ChrAur14",-0.103325201131024,0.655815279185604,0.103325201131024,0.655815279185604
"h2bc1_ChrAur15",0.161403473072479,0.484578920161682,-0.161403473072479,0.484578920161682
"h2bc1_ChrAur16",-0.288683854234445,0.204391456350032,0.288683854234445,0.204391456350032
"h2bc1_ChrAur17",-0.268169113947688,0.239859445672924,0.268169113947688,0.239859445672924
"h2bc1_ChrAur18",-0.556313817969058,0.00881925027979423,0.556313817969058,0.00881925027979423
"h2bc1_ChrAur19",-0.334594332278241,0.138197893009005,0.334594332278241,0.138197893009005
"h2bc1_ChrAur2",0.0594481533999155,0.797973850992314,-0.0594481533999155,0.797973850992314
"h2bc1_ChrAur3",0.0502587111518974,0.828716781466565,-0.0502587111518974,0.828716781466565
"h2bc1_ChrAur4",-0.243738835713546,0.287002591988592,0.243738835713546,0.287002591988592
"h2bc1_ChrAur5",-0.488880961739177,0.0245152054987247,0.488880961739177,0.0245152054987247
"h2bc1_ChrAur6",-0.661475373851215,0.00109272193256059,0.661475373851215,0.00109272193256059
"h2bc1_ChrAur7",-0.528285921372843,0.0138237690484542,0.528285921372843,0.0138237690484542
"h2bc1_ChrAur8",-0.386922686005012,0.0831382415609219,0.386922686005012,0.0831382415609219
"h2bc1_ChrAur9",-0.62843831933936,0.00228080030059749,0.62843831933936,0.00228080030059749
"h3f3c_ChrAur1",-0.887689091981594,8.00803919243316e-08,0.887689091981594,8.00803919243316e-08
"h3f3c_ChrAur2",-0.799509512677349,1.37039543354463e-05,0.799509512677349,1.37039543354463e-05
"h3f3c_ChrAur3",0.723985660228634,0.000206930520876385,-0.723985660228634,0.000206930520876385
"h3f3c_ChrAur4",0.834423832115985,2.57369569145346e-06,-0.834423832115985,2.57369569145346e-06
"h6pd",0.825000809954447,4.18774870548129e-06,-0.825000809954447,4.18774870548129e-06
"haao",0.827013090063454,3.78344504904098e-06,-0.827013090063454,3.78344504904098e-06
"habp2_ChrAur3",0.539102975207343,0.0116737390748948,-0.539102975207343,0.0116737390748948
"hacd1",-0.388975699906436,0.0813767994241023,0.388975699906436,0.0813767994241023
"hacd2",0.112396719941294,0.627627209887516,-0.112396719941294,0.627627209887516
"hacd3_ChrAur1",-0.405756241471403,0.068004999839408,0.405756241471403,0.068004999839408
"hacd3_ChrAur2",-0.762379360217001,5.88346533262334e-05,0.762379360217001,5.88346533262334e-05
"hacd4",0.620879397166065,0.00266842704904085,-0.620879397166065,0.00266842704904085
"hace1",0.895059802943284,4.32873588728365e-08,-0.895059802943284,4.32873588728365e-08
"hacl1",-0.850601010625309,1.03585162512518e-06,0.850601010625309,1.03585162512518e-06
"hadh",-0.817388889647852,6.08010236730701e-06,0.817388889647852,6.08010236730701e-06
"hadhab",-0.849574518917979,1.10082793338302e-06,0.849574518917979,1.10082793338302e-06
"hadhb",-0.750022485667686,9.03303455292767e-05,0.750022485667686,9.03303455292767e-05
"hagh",-0.942296735073876,1.78028445254908e-10,0.942296735073876,1.78028445254908e-10
"hamp_ChrAur12",0.600041428468508,0.0040327143469851,-0.600041428468508,0.0040327143469851
"hamp_ChrAur13",0.736462457339816,0.000140745700096775,-0.736462457339816,0.000140745700096775
"hamp_ChrAur14",0.671406842854459,0.000860769426893817,-0.671406842854459,0.000860769426893817
"hamp_ChrAur16",0.564508916143691,0.00767699493035667,-0.564508916143691,0.00767699493035667
"hamp_ChrAur17",0.656840996109541,0.00121788180294419,-0.656840996109541,0.00121788180294419
"hamp_ChrAur8",0.693357539324699,0.000491841246578412,-0.693357539324699,0.000491841246578412
"hand2",0.626742653076861,0.00236336006925792,-0.626742653076861,0.00236336006925792
"hao2",-0.441767245559406,0.0449649715201338,0.441767245559406,0.0449649715201338
"hapln1b",0.333476293021732,0.139601740746702,-0.333476293021732,0.139601740746702
"hapstr1b_ChrAur1",-0.809047936747184,8.97592081356168e-06,0.809047936747184,8.97592081356168e-06
"hapstr1b_ChrAur2",0.806789809172649,9.94223259973206e-06,-0.806789809172649,9.94223259973206e-06
"harbi1",-0.612211290826128,0.00317940379170131,0.612211290826128,0.00317940379170131
"hars",-0.797937402962628,1.46624289592968e-05,0.797937402962628,1.46624289592968e-05
"has1",0.359806032403581,0.109141269065359,-0.359806032403581,0.109141269065359
"haspin",-0.801458209793916,1.25920819825955e-05,0.801458209793916,1.25920819825955e-05
"hat1",-0.882413410704118,1.21244262079736e-07,0.882413410704118,1.21244262079736e-07
"haus1",-0.5827709187962,0.00556389239390613,0.5827709187962,0.00556389239390613
"haus2",-0.292141072953306,0.198779982224871,0.292141072953306,0.198779982224871
"haus4",-0.215638989072514,0.347842528742371,0.215638989072514,0.347842528742371
"haus5",-0.500179430295327,0.0209381613541296,0.500179430295327,0.0209381613541296
"haus6",-0.781287975354354,2.90006958463161e-05,0.781287975354354,2.90006958463161e-05
"haus7",-0.562822298262951,0.00790154736838636,0.562822298262951,0.00790154736838636
"haus8",-0.879750714514497,1.48376945110077e-07,0.879750714514497,1.48376945110077e-07
"havcr2_ChrAur1",-0.305040416887041,0.178759649952191,0.305040416887041,0.178759649952191
"havcr2_ChrAur2",-0.0392070296273496,0.866007669759703,0.0392070296273496,0.866007669759703
"hax1_ChrAur1",-0.809260907520594,8.88917131128178e-06,0.809260907520594,8.88917131128178e-06
"hax1_ChrAur2",-0.821613653368405,4.95412737288588e-06,0.821613653368405,4.95412737288588e-06
"hbaa1",0.813478991722095,7.31547675400403e-06,-0.813478991722095,7.31547675400403e-06
"hbae1.3_ChrAur5",0.266073638937342,0.243693119064909,-0.266073638937342,0.243693119064909
"hbba1_ChrAur1",0.779377674157583,3.12447596684182e-05,-0.779377674157583,3.12447596684182e-05
"hbba1_ChrAur2",0.805895924938553,1.03491362537102e-05,-0.805895924938553,1.03491362537102e-05
"hbbe1.3_ChrAur1",-0.368237789514341,0.100495662250627,0.368237789514341,0.100495662250627
"hbbe1.3_ChrAur2",0.0733572587756058,0.751997396617485,-0.0733572587756058,0.751997396617485
"hbbe1.3_ChrAur3",0.374534138995121,0.0943744731181412,-0.374534138995121,0.0943744731181412
"hbbe1.3_ChrAur5",0.570016546505442,0.00697994172052996,-0.570016546505442,0.00697994172052996
"hbbe2",0.604167144463058,0.00372434114048137,-0.604167144463058,0.00372434114048137
"hbegfa",0.846866593868424,1.28974029462379e-06,-0.846866593868424,1.28974029462379e-06
"hbp1_ChrAur1",0.815851188795611,6.54224509085838e-06,-0.815851188795611,6.54224509085838e-06
"hbp1_ChrAur2",0.802041852461222,1.22747784473362e-05,-0.802041852461222,1.22747784473362e-05
"hbs1l",-0.00846269347619642,0.970958062837434,0.00846269347619642,0.970958062837434
"hcar1-1",-0.217378999403791,0.343871289542722,0.217378999403791,0.343871289542722
"hccsb",-0.077403074217274,0.738767057956613,0.077403074217274,0.738767057956613
"hce2l2",0.690441528677982,0.000531244054446455,-0.690441528677982,0.000531244054446455
"hcfc1a",-0.0625346650737384,0.787709950851172,0.0625346650737384,0.787709950851172
"hcfc1b",-0.436310980743851,0.047999378597932,0.436310980743851,0.047999378597932
"hcfc2",-0.744772293290182,0.000107595742199873,0.744772293290182,0.000107595742199873
"hck",0.894820814490902,4.4190501429983e-08,-0.894820814490902,4.4190501429983e-08
"hcls1",-0.304333381683048,0.179819838933481,0.304333381683048,0.179819838933481
"hcn2b_ChrAur1",0.238591298575523,0.297619724642459,-0.238591298575523,0.297619724642459
"hcn3",0.421272780689926,0.0571825378789322,-0.421272780689926,0.0571825378789322
"hcn4_ChrAur1",-0.564185505129718,0.00771964170734791,0.564185505129718,0.00771964170734791
"hcn4_ChrAur2",-0.656752601971762,0.00122038216845057,0.656752601971762,0.00122038216845057
"hcn4_ChrAur4",0.403350526929675,0.0698125589106694,-0.403350526929675,0.0698125589106694
"hcn5",0.420174379227737,0.0579023653701904,-0.420174379227737,0.0579023653701904
"hdac1_ChrAur1",-0.916124328736812,5.60508213376004e-09,0.916124328736812,5.60508213376004e-09
"hdac1_ChrAur2",-0.82066035713349,5.19082573596673e-06,0.82066035713349,5.19082573596673e-06
"hdac1_ChrAur3",-0.880130179556054,1.44209367627068e-07,0.880130179556054,1.44209367627068e-07
"hdac10",-0.461659249968421,0.0351413533177747,0.461659249968421,0.0351413533177747
"hdac12",-0.713379482874095,0.000282713708574843,0.713379482874095,0.000282713708574843
"hdac3",-0.852481686890889,9.25506625865731e-07,0.852481686890889,9.25506625865731e-07
"hdac4_ChrAur1",0.803529895462968,1.14971553423934e-05,-0.803529895462968,1.14971553423934e-05
"hdac4_ChrAur2",0.852195120135417,9.41621671992567e-07,-0.852195120135417,9.41621671992567e-07
"hdac5",0.874770865824102,2.13804724759908e-07,-0.874770865824102,2.13804724759908e-07
"hdac6_ChrAur1",0.17263702046726,0.454263864150864,-0.17263702046726,0.454263864150864
"hdac6_ChrAur2",0.403705328008455,0.0695437243613645,-0.403705328008455,0.0695437243613645
"hdac7a",0.85543686353268,7.72939908498677e-07,-0.85543686353268,7.72939908498677e-07
"hdac8",-0.138544184170751,0.549230967896021,0.138544184170751,0.549230967896021
"hdac9b",0.73918766395,0.000129019269246095,-0.73918766395,0.000129019269246095
"hdc",-0.849867340214411,1.08193708805205e-06,0.849867340214411,1.08193708805205e-06
"hddc2",0.6632683599214,0.00104731535480786,-0.6632683599214,0.00104731535480786
"hddc3",-0.699819740982323,0.000413320443228719,0.699819740982323,0.000413320443228719
"hdgfl2",-0.931690798680831,8.48096541650725e-10,0.931690798680831,8.48096541650725e-10
"hdgfl3",0.82826484512712,3.54957557480982e-06,-0.82826484512712,3.54957557480982e-06
"hdhd2",0.0707002153029878,0.760723088089993,-0.0707002153029878,0.760723088089993
"hdhd3",-0.819871339930929,5.39416215062297e-06,0.819871339930929,5.39416215062297e-06
"hdhd5",0.600457357556054,0.00400069386765013,-0.600457357556054,0.00400069386765013
"hdlbpa",-0.898162062854125,3.29586664337376e-08,0.898162062854125,3.29586664337376e-08
"hdlbpb",-0.914952928134666,6.36466913606377e-09,0.914952928134666,6.36466913606377e-09
"hdr",-0.886578029519561,8.75373898214e-08,0.886578029519561,8.75373898214e-08
"hdx",0.375336461401966,0.093614644151092,-0.375336461401966,0.093614644151092
"heatr1",-0.618735833127397,0.00278788882327337,0.618735833127397,0.00278788882327337
"heatr3",0.440927923266785,0.0454218208618483,-0.440927923266785,0.0454218208618483
"heatr5a",0.879040469470399,1.56463982078978e-07,-0.879040469470399,1.56463982078978e-07
"heatr5b",0.206590375025369,0.368922593926255,-0.206590375025369,0.368922593926255
"heatr6",0.653753309539938,0.00130783535345027,-0.653753309539938,0.00130783535345027
"hebp2",-0.316414577822606,0.162288284160964,0.316414577822606,0.162288284160964
"heca",0.878260526137577,1.65790573221646e-07,-0.878260526137577,1.65790573221646e-07
"hectd1",-0.865923467395961,3.9449860088615e-07,0.865923467395961,3.9449860088615e-07
"hectd2",0.698483516249411,0.000428611138787532,-0.698483516249411,0.000428611138787532
"hectd3",-0.852193018373878,9.41740770002438e-07,0.852193018373878,9.41740770002438e-07
"hecw1b",0.804906444984604,1.08164442894892e-05,-0.804906444984604,1.08164442894892e-05
"hecw2a",0.533780417632654,0.0126948224294201,-0.533780417632654,0.0126948224294201
"hecw2b",0.739201860074136,0.000128960463011633,-0.739201860074136,0.000128960463011633
"heg1",0.765094527808843,5.33637077252248e-05,-0.765094527808843,5.33637077252248e-05
"hells",-0.742183633903108,0.000117109685062563,0.742183633903108,0.000117109685062563
"helq",-0.649183002938827,0.00145125888001526,0.649183002938827,0.00145125888001526
"helz",0.391220318848766,0.0794829418202369,-0.391220318848766,0.0794829418202369
"hemgn",0.764979318075236,5.35865504687067e-05,-0.764979318075236,5.35865504687067e-05
"hemk1",-0.402722925872417,0.0702900118606842,0.402722925872417,0.0702900118606842
"henmt1",-0.301652608599658,0.183878565581082,0.301652608599658,0.183878565581082
"hepacamb",-0.845071593436856,1.4301419657991e-06,0.845071593436856,1.4301419657991e-06
"hephl1a",0.883152394418146,1.1453762524386e-07,-0.883152394418146,1.1453762524386e-07
"her1",0.10985510652554,0.635476725970175,-0.10985510652554,0.635476725970175
"her5",-0.783065840368345,2.70394782021239e-05,0.783065840368345,2.70394782021239e-05
"her6_ChrAur1",0.876878127069591,1.83532359427011e-07,-0.876878127069591,1.83532359427011e-07
"her9",0.845273212195768,1.4137299138605e-06,-0.845273212195768,1.4137299138605e-06
"herc1",0.723084070489468,0.000212607743679739,-0.723084070489468,0.000212607743679739
"herc2",0.455390065482263,0.0380356821598157,-0.455390065482263,0.0380356821598157
"herc3",0.817980360091502,5.91010069710128e-06,-0.817980360091502,5.91010069710128e-06
"herc4",0.688325202039355,0.000561500693347714,-0.688325202039355,0.000561500693347714
"herpud1",-0.582756638600256,0.00556533325847789,0.582756638600256,0.00556533325847789
"herpud2",0.883893172575186,1.08145660392352e-07,-0.883893172575186,1.08145660392352e-07
"hes6_ChrAur1",0.756531320230967,7.22925512560439e-05,-0.756531320230967,7.22925512560439e-05
"hes6_ChrAur2",-0.10416584576077,0.653183376420238,0.10416584576077,0.653183376420238
"hexa",0.620365620852654,0.00269666182874156,-0.620365620852654,0.00269666182874156
"hexb",-0.396470774484856,0.0751816166079894,0.396470774484856,0.0751816166079894
"hexd",-0.591382955037733,0.00474933584902342,0.591382955037733,0.00474933584902342
"hexim1",0.182034917429085,0.429679090488216,-0.182034917429085,0.429679090488216
"hey1_ChrAur1",-0.333990588935649,0.138954727423285,0.333990588935649,0.138954727423285
"hey1_ChrAur2",0.619553480410616,0.00274180353078381,-0.619553480410616,0.00274180353078381
"hfm1",0.0192432338068794,0.934017672568892,-0.0192432338068794,0.934017672568892
"hgd",0.724778420891471,0.000202046786361367,-0.724778420891471,0.000202046786361367
"hgfa",0.696531671817824,0.000451814620821646,-0.696531671817824,0.000451814620821646
"hgfb",0.733758779681478,0.000153276274634211,-0.733758779681478,0.000153276274634211
"hgh1",0.485782890892948,0.0255763783352239,-0.485782890892948,0.0255763783352239
"hgs",-0.800855168960951,1.29274263223209e-05,0.800855168960951,1.29274263223209e-05
"hgsnat",0.646961884784335,0.00152562136858645,-0.646961884784335,0.00152562136858645
"hhat",-0.805554633579582,1.05082878037575e-05,0.805554633579582,1.05082878037575e-05
"hhatla",0.616478106619837,0.00291852174566005,-0.616478106619837,0.00291852174566005
"hhex",0.519157962185397,0.0158780373761105,-0.519157962185397,0.0158780373761105
"hhip",0.743077980218755,0.00011374381813243,-0.743077980218755,0.00011374381813243
"hhipl1",0.777276027759784,3.38865630469852e-05,-0.777276027759784,3.38865630469852e-05
"hhipl2",0.433428595086812,0.049664836637573,-0.433428595086812,0.049664836637573
"hhla2b.1",0.094018174520936,0.68521046092781,-0.094018174520936,0.68521046092781
"hhla2b.2",-0.345425359917026,0.125112094046796,0.345425359917026,0.125112094046796
"hibadha",-0.00837700698704145,0.971252000829212,0.00837700698704145,0.971252000829212
"hibadhb",-0.760979218583687,6.18411365435933e-05,0.760979218583687,6.18411365435933e-05
"hibch",-0.779894694074896,3.06229966641556e-05,0.779894694074896,3.06229966641556e-05
"hic1_ChrAur1",0.637592754043034,0.00187571372313095,-0.637592754043034,0.00187571372313095
"hic1_ChrAur2",0.225696406061663,0.32525831093815,-0.225696406061663,0.32525831093815
"hic2",-0.565483360421149,0.0075496683893399,0.565483360421149,0.0075496683893399
"hid1a_ChrAur1",0.192673840108073,0.402727798472341,-0.192673840108073,0.402727798472341
"hid1a_ChrAur2",-0.725936306129496,0.000195091998081419,0.725936306129496,0.000195091998081419
"hif1ab",0.745939722650039,0.000103528492365822,-0.745939722650039,0.000103528492365822
"hif1al",-0.356614685186157,0.112550381251334,0.356614685186157,0.112550381251334
"hif1an",0.902298587917035,2.25993383661215e-08,-0.902298587917035,2.25993383661215e-08
"higd1a",0.340575749171899,0.13085683339831,-0.340575749171899,0.13085683339831
"higd2a",-0.242878629515491,0.288760265247495,0.242878629515491,0.288760265247495
"hikeshi",-0.183281474464134,0.426472436145818,0.183281474464134,0.426472436145818
"hinfp",-0.759075833526313,6.614115968836e-05,0.759075833526313,6.614115968836e-05
"hint1",-0.547169164932179,0.0102545260276981,0.547169164932179,0.0102545260276981
